id,name,host_id,host name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,Booking_date,reviews_per_month,calculated_host_listings_count,availability_365
1752206,UPPER EAST SIDE  BR APT   CENTRAL,5243858,Yvonne,Manhattan,Chelsea,40.74314,-73.9957,Entire home/apt,200,2,144,05/07/2019,2.07,1,263
1753671,Priv room in   bdrm apt   Room  A ,4500999,Aaron,Manhattan,East Harlem,40.79692,-73.94434,Private room,100,1,41,02/06/2019,0.87,2,355
1755484,Modern  Sunny Duplex PENTHOUSE  w  BALCONY,9232106,Lynne,Manhattan,Upper East Side,40.77648,-73.96126,Entire home/apt,225,4,10,28/05/2019,0.17,1,348
1755844,THE LINCOLN PARLOR,2715012,Maurice,Brooklyn,Crown Heights,40.67247,-73.93616,Entire home/apt,450,1,9,30/03/2019,0.25,3,364
1759154,Elegant  b Near Everything,8998154,Gordon,Brooklyn,Bushwick,40.69366,-73.92281,Entire home/apt,89,4,123,17/06/2019,1.76,2,18
1759462,Big quiet Sunny room in Upper East Side,9250406,Simon,Manhattan,East Village,40.72714,-73.98397,Entire home/apt,179,4,127,28/05/2019,1.83,1,17
1759526,Museum Mile Central Pk  Madison Ave,104250,Yair,Manhattan,Chelsea,40.74563,-73.99325,Private room,90,3,6,03/06/2019,0.1,1,11
1763333,Modern Renovated Best EV Location ,9268805,David,Queens,Sunnyside,40.74244,-73.91676,Entire home/apt,95,1,41,13/06/2016,0.59,2,177
1763956, bd bth  drmn    block from subway in LIC,9271872,Anthony,Manhattan,Hell's Kitchen,40.76421,-73.99115,Private room,80,5,62,23/06/2019,1.72,2,23
1766846,Charming and Cozy Bedroom in Artists Colony,5586949,S   G,Manhattan,East Village,40.731,-73.98427,Entire home/apt,110,1,233,06/07/2019,3.39,2,17
1767037, mins to Manhattan   th St   mins Times Square ,9284163,Antonio,Queens,Woodhaven,40.68968,-73.85219,Private room,29,2,386,19/06/2019,5.53,3,50
1771965,Cozy   BR Apt   Sunnyside  Queens,9306716,Sophie,Manhattan,Harlem,40.80266,-73.94728,Entire home/apt,200,60,74,14/04/2019,1.08,1,233
1776732,Charming Upper West Side   Bedroom,7379093,Francesca,Manhattan,Upper West Side,40.78852,-73.96746,Entire home/apt,390,5,108,06/07/2019,2.63,2,156
1777007,Nice cozy bedroom with cool views in Hell s kit ,3980927,Aude,Manhattan,Battery Park City,40.71078,-74.01623,Shared room,55,1,205,15/06/2019,3.04,1,326
1777197,Newly Renovated East Village Private Guest Studio,2793778,Fernando,Queens,Forest Hills,40.71697,-73.83396,Shared room,75,5,63,19/05/2019,0.91,5,19
1778294,Fully furnished   Bedrooms floor through apartment,367815,Liz,Brooklyn,Bedford-Stuyvesant,40.68931,-73.95548,Entire home/apt,120,7,39,22/06/2019,0.91,2,50
1780748,  sqf  Duplex in Townhouse,9293512,Pk,Manhattan,Murray Hill,40.74881,-73.97234,Private room,143,2,37,08/12/2018,0.53,1,364
1781697,  Hostal     full size Mattress  Top Bunk ,1482208,Allison,Brooklyn,Williamsburg,40.71284,-73.93965,Private room,99,3,19,28/06/2018,0.41,2,310
1781786,Charming space in lively neighborhood ,9352452,Zuffina,Manhattan,Harlem,40.80395,-73.95519,Entire home/apt,150,3,50,07/05/2019,0.74,1,152
1782079,Sweet Apartment on Quiet Block,226697,Adriana,Brooklyn,Bedford-Stuyvesant,40.69009,-73.95314,Private room,55,10,20,20/05/2019,0.29,1,184
1782437,Sunny   bedroom In The Heart of NYC,7880914,Claudia,Brooklyn,Bedford-Stuyvesant,40.69169,-73.9603,Entire home/apt,175,2,85,17/06/2019,1.31,1,287
1782667,CELEBRATE NEW YEAR S EVE IN NYC,3886532,Tom   Lily,Brooklyn,Bushwick,40.70818,-73.92202,Private room,69,1,142,17/06/2019,2.12,3,329
1782872,Beautiful   bdrm in   bdrm apt,9358396,Anne,Manhattan,Tribeca,40.71481,-74.00934,Entire home/apt,184,4,22,19/07/2018,0.33,1,12
1785187,LOFT Private Room   MOVIE THEATER GYM LAUNDRY ROOF,8222814,Rock,Manhattan,Lower East Side,40.72131,-73.98527,Private room,100,3,210,05/07/2019,3.01,1,256
1785942, sf Urban Goddess Brooklyn Loft,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65987,-73.95076,Private room,44,5,79,29/06/2019,1.14,3,251
1791105,Private  Cozy Bedroom  Barclay Ctr,8535372,Ephraim,Manhattan,Harlem,40.81157,-73.95335,Private room,60,1,57,24/05/2019,0.91,1,301
1793091,A quite nice bedroom in Greenpoint,9407785,Ana Maria,Manhattan,Upper West Side,40.77631,-73.97953,Entire home/apt,175,3,258,25/06/2019,3.8,1,235
1794250,Sunny and charming Soho   bedroom,7757648,Ana,Brooklyn,Williamsburg,40.70683,-73.95375,Private room,65,1,10,20/05/2019,0.44,1,73
1796722,  BR Apt in Luxury Building   UES,2140820,Cory,Brooklyn,Williamsburg,40.71295,-73.93874,Entire home/apt,190,2,11,15/06/2019,0.24,1,331
1797025,Harlem Oasis,9340104,Mike,Brooklyn,Crown Heights,40.67204,-73.95147,Entire home/apt,107,3,143,17/06/2019,2.07,1,23
1798500,Large  bright Williamsburg room,310670,Vie,Bronx,Co-op City,40.86317,-73.82494,Private room,75,2,32,01/01/2019,0.46,13,363
1801036,Effortlessly Chic WILLIAMSBURG BK,8200820,Valerie,Brooklyn,Williamsburg,40.7187,-73.95133,Private room,45,2,14,01/02/2014,0.2,2,36
1802584,NYC Super Cool East Village   BD,2961266,John,Queens,Sunnyside,40.73747,-73.9248,Entire home/apt,110,1,92,03/07/2019,6.3,2,147
1802838,Spacious center hall colonial,2019832,Lauren,Brooklyn,Williamsburg,40.71875,-73.94935,Entire home/apt,245,2,14,20/05/2019,0.76,1,65
1803165,DOMINIQUE S NY Wanderlust room Metro Bronx Zoo Gdn,9453400,Lo,Manhattan,Midtown,40.76391,-73.9782,Entire home/apt,799,6,40,01/09/2018,0.58,1,365
1803279,Private room with sleeping loft,7239405,Katy,Manhattan,Morningside Heights,40.81569,-73.96058,Private room,100,2,12,31/03/2019,0.17,1,252
1805150,Perfect Brooklyn Stay  Apt for  ,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.68366,-73.95009,Private room,61,1,71,04/07/2019,1.06,15,314
1806138,Industrial Modern   Bedroom   Prime Williamsburg,8423479,Sherief,Brooklyn,Brooklyn Heights,40.7001,-73.99183,Entire home/apt,275,5,16,28/08/2018,0.23,1,12
1806378,Huuuge Sunny Central Park REAL   bedroom   baths,1929442,Claudia And Leo,Brooklyn,Fort Greene,40.68585,-73.97016,Entire home/apt,250,4,134,02/07/2019,1.95,1,222
1807106,nice room in bedstuy B,9223085,Danielle,Brooklyn,Crown Heights,40.67191,-73.93997,Entire home/apt,135,3,190,25/06/2019,2.77,1,267
1807757,Flat Iron  BD Beautiful Apt ,9473928,Hakan,Manhattan,West Village,40.73246,-74.00215,Entire home/apt,199,10,4,02/01/2019,0.06,1,3
1808497,Brooklyn Heights One Bedroom Loft,7557833,Christine,Brooklyn,Bedford-Stuyvesant,40.69023,-73.94628,Private room,75,1,19,22/06/2019,0.29,5,289
1808550,Mayor s Mansion   Fort Greene,7557833,Christine,Brooklyn,Bedford-Stuyvesant,40.69096,-73.94613,Private room,75,7,30,16/02/2019,0.43,5,216
1809547,Bright and Airy Brooklyn Loft,9207223,Ryan,Manhattan,East Harlem,40.80126,-73.9454,Private room,75,3,22,05/01/2016,0.32,3,177
1811446,SUNNY SUPER CLEAN WEST VILLAGE  APT,9490594,Brian,Manhattan,Chelsea,40.74166,-73.99892,Private room,90,30,83,23/10/2017,1.2,1,282
1813829,Priv room in   bdrm apt   Room  B ,9501531,Andre,Manhattan,Harlem,40.82519,-73.9453,Private room,60,1,93,02/07/2019,1.34,3,358
1814010,R   R In Harlem,3257486,Drew,Manhattan,NoHo,40.72644,-73.9923,Entire home/apt,175,2,25,29/12/2018,0.36,1,273
1814279,Private Room,6841194,Eric,Brooklyn,Bushwick,40.68909,-73.9173,Entire home/apt,125,2,240,11/06/2019,3.53,2,242
1815505,East Williamsburg Clean Apartment,9509269,Carlos,Queens,Briarwood,40.71594,-73.82264,Private room,56,5,80,08/06/2019,1.16,2,298
1817510,Enjoy Harlem Renassiance Sunny Room,6957798,Charisse,Brooklyn,Bushwick,40.69048,-73.92193,Private room,64,1,336,28/06/2019,4.83,1,133
1817905,Large  Private  BR in Noho Nolita Soho,9520082,Mark,Brooklyn,Williamsburg,40.71454,-73.94965,Entire home/apt,300,2,10,08/06/2019,0.15,1,214
1818411,Urban Jungle in Bedford Stuyvesant,9522475,Liam,Manhattan,NoHo,40.72569,-73.99227,Entire home/apt,455,30,93,03/01/2019,1.36,2,332
1818420,  Spacious  bedroom  great loca  ,9522524,Nancy,Brooklyn,Canarsie,40.64738,-73.89163,Private room,37,5,54,03/07/2019,0.78,5,353
1818820,Peaceful Oasis    mins  Manhattan,9524360,Michael,Brooklyn,Williamsburg,40.71618,-73.94189,Entire home/apt,193,3,164,30/06/2019,2.39,2,256
1819623,Skylight BR in Gorgeous Rooftop Apt,159011,Michael,Brooklyn,Bedford-Stuyvesant,40.69493,-73.94161,Private room,53,3,35,21/06/2019,0.72,1,113
1821541,Budget Friendly   Spacious,2208993,Chris,Manhattan,East Village,40.7221,-73.98356,Entire home/apt,420,1,53,28/04/2019,1.04,3,250
1824808,Private room in sunny Bedstuy apartment,1146958,Liz,Manhattan,Gramercy,40.73679,-73.98177,Entire home/apt,195,30,104,06/04/2019,1.51,4,333
1826701,Gorgeous large   bedroom apt for March  April ,6632440,Emmett,Manhattan,Harlem,40.82557,-73.95514,Private room,65,7,9,21/05/2019,0.14,2,332
1827525,Large  BR apartment East Village,9470293,Lana,Brooklyn,Flatbush,40.65083,-73.96101,Private room,70,3,3,03/07/2016,0.04,1,188
1827723,Large   BR apartment in the LES ,9563216,Aimee,Manhattan,Gramercy,40.73285,-73.98245,Entire home/apt,400,2,40,28/05/2019,0.63,1,190
1827962,LOCATION LOCATION LOCATION Abigail,9564410,Ines,Brooklyn,Williamsburg,40.71766,-73.95634,Entire home/apt,170,3,61,06/07/2019,0.9,1,190
1831227,Huge Room with Private Bathroom,6499364,David,Manhattan,Harlem,40.80964,-73.94098,Entire home/apt,149,4,35,19/06/2019,0.52,1,16
1832120,  bdr NYC duplex w balcony,7195403,Emily,Brooklyn,Williamsburg,40.71216,-73.96274,Private room,87,3,85,17/06/2019,1.35,2,38
1835367, BEST Manhattan Downtown Location ,7245581,Michael,Manhattan,Chelsea,40.75,-73.99721,Entire home/apt,92,110,13,09/03/2019,0.21,19,327
1839341,Heart of Williamsburg,9610339,Cris,Brooklyn,Williamsburg,40.71817,-73.96401,Entire home/apt,300,5,14,06/02/2015,0.22,1,188
1842739,Bushwick   Bed Sty Retreat,8976567,Y Y,Manhattan,Kips Bay,40.73544,-73.97465,Private room,118,5,51,10/06/2019,0.76,1,201
1843108,Modern Waterfront  Bed Williamsburg,2021121,Megan,Brooklyn,Cypress Hills,40.6784,-73.89362,Entire home/apt,125,1,319,08/07/2019,8.52,1,357
1843674, B in NYC   East Village  Manhattan,9632747,Mick,Brooklyn,Bedford-Stuyvesant,40.68674,-73.95392,Entire home/apt,122,7,122,17/06/2019,1.91,2,364
1843955,Cozy spacious   bed in Murray Hill,9634183,Ayse Sera,Manhattan,Midtown,40.76129,-73.96869,Entire home/apt,280,3,21,12/10/2016,0.34,1,98
1844088,Large Eco bedroom on the River,1512462,Evan   Maria,Manhattan,Midtown,40.7525,-73.96492,Entire home/apt,215,4,130,31/05/2019,1.92,2,270
1844705,SPECIAL NEW YEAR S LUXURIOUS MANHATTAN APT,9637768,Reginald,Brooklyn,Boerum Hill,40.68897,-73.98765,Private room,89,90,47,11/12/2015,0.73,1,365
1844847,Self contained ground level apt,1340205,Kali,Brooklyn,Bushwick,40.70714,-73.9216,Entire home/apt,201,2,8,24/06/2019,0.12,1,177
1846100,Spacious Midtown Manhattan room,9644289,Carol Anne,Brooklyn,East Flatbush,40.64469,-73.9469,Private room,119,2,23,31/10/2018,0.34,1,311
1846528,Renovated Studio Midtown East,8951505,Esther   Aaron,Manhattan,East Village,40.72369,-73.9753,Entire home/apt,103,2,29,28/06/2019,0.86,1,55
1846580,Lux Doorman by   trains,9646158,Frederick,Brooklyn,South Slope,40.66516,-73.9794,Private room,72,2,166,02/07/2019,2.49,1,78
1847261,Serene  Authentic Artist s Loft,315654,Genevieve,Manhattan,Tribeca,40.71417,-74.00678,Entire home/apt,240,3,60,04/05/2019,0.91,1,348
1847389,Cosy Brooklyn NYC One Bedroom in Garden Level,9371210,Shane,Brooklyn,Carroll Gardens,40.67522,-73.99978,Entire home/apt,180,2,29,30/06/2019,0.63,1,45
1847434,East Village     City View   Private Balcony,9632747,Mick,Brooklyn,Bedford-Stuyvesant,40.68489,-73.95473,Entire home/apt,150,7,108,17/06/2019,1.72,2,359
1851767,Beautiful  BR in East Village ,173980,Will And Jo,Brooklyn,Bedford-Stuyvesant,40.69322,-73.94581,Entire home/apt,345,3,181,28/06/2019,2.69,2,213
1851926,AUTHENTIC TRIBECA LOFT NEAR SOHO,9671392,Dorcas,Brooklyn,Bedford-Stuyvesant,40.6889,-73.92469,Entire home/apt,95,3,134,21/06/2019,2,1,281
1855846,Beautiful warm duplex apartment,9685977,Sherry,Manhattan,Harlem,40.82597,-73.95102,Entire home/apt,150,5,29,18/05/2019,0.43,1,260
1856027,Great Manhattan apartment,267955,Peter,Manhattan,East Village,40.72485,-73.98349,Private room,95,3,97,24/06/2019,1.45,1,11
1856261,Luxurious Brownstone Duplex w Outdoor Space,9407818,Anthony,Manhattan,Hell's Kitchen,40.76254,-73.98712,Private room,90,1,61,25/06/2019,1.04,1,316
1859901,Hip  Brick East Village Apartment,9702964,Amanda,Manhattan,East Village,40.72394,-73.98941,Entire home/apt,150,4,43,30/12/2018,0.68,1,188
1860838,Private room in Center of Manhattan,8276592,Alex,Manhattan,Washington Heights,40.84278,-73.93725,Private room,44,3,79,23/06/2019,1.15,1,191
1861493, BR Priv  East Village Apt Sleeps  ,9710466,Kristie,Manhattan,Upper West Side,40.78618,-73.97339,Entire home/apt,299,4,38,01/01/2018,0.56,1,3
1864061,Prime East Village Spacious   BED,9720494,Coats,Manhattan,Hell's Kitchen,40.75562,-73.99736,Entire home/apt,525,5,42,25/05/2019,0.61,1,80
1864757,Affordable Private Room in NYC  ,194918,David,Manhattan,Upper East Side,40.77585,-73.95566,Entire home/apt,600,3,46,27/05/2019,0.67,1,210
1865336,Carol,9725785,J D    Stephanie,Brooklyn,Williamsburg,40.71338,-73.96833,Private room,88,1,220,21/06/2019,3.53,2,100
1869432,  Bedroom Steps to Park Avenue,9744172,Melissa,Manhattan,SoHo,40.72838,-74.00462,Entire home/apt,209,2,7,01/01/2018,0.1,1,265
1869467,Private bedroom in awesome loft apt,376084,Mary,Brooklyn,Carroll Gardens,40.68283,-73.99813,Entire home/apt,240,3,14,27/05/2019,0.21,1,199
1869685,Harlem  BR     blocks to subway ,9745149,Idoline,Brooklyn,Bedford-Stuyvesant,40.68185,-73.95336,Entire home/apt,90,7,8,10/05/2019,0.35,2,301
1870228,  BR in Luxury Chelsea Doorman Bldg,4378763,Antonio,Queens,Long Island City,40.75283,-73.92915,Private room,73,2,97,09/06/2019,1.44,3,359
1871311,West Village SOHO Pretty Apartment,2808971,Frederic,Manhattan,Hell's Kitchen,40.76316,-73.99358,Entire home/apt,200,2,6,09/06/2019,0.09,1,20
1876811,Long Island City Home  ,9774018,Dan,Manhattan,Gramercy,40.7366,-73.98703,Entire home/apt,199,2,240,02/07/2019,3.49,1,152
1877255,Times Square Modern Apartment,7748646,Denise,Manhattan,Upper East Side,40.7789,-73.95311,Private room,85,3,134,18/06/2019,1.96,1,108
1878642,Clean   Cozy  BD,9782866,Ronald,Manhattan,Murray Hill,40.74855,-73.977,Entire home/apt,195,4,31,01/07/2019,0.46,1,78
1878692,Entire Apartment in Nolita LES,9782676,Andrea,Manhattan,Greenwich Village,40.72934,-74.00075,Entire home/apt,173,5,143,26/06/2019,2.13,1,144
1878965,Sweet Union Square  Gramercy Studio,7503643,Vida,Brooklyn,Greenpoint,40.72589,-73.94055,Entire home/apt,159,30,5,01/01/2019,0.07,52,346
1880539,Penthouse in Bedford Stuyvesant ,9790609,Naomi,Brooklyn,Williamsburg,40.71216,-73.96615,Private room,85,3,92,28/06/2019,1.57,1,123
1881556,PRIVATE Room  located on Central MANHATTAN ,9795483,Ayana,Brooklyn,Bedford-Stuyvesant,40.68413,-73.92693,Entire home/apt,120,3,207,23/06/2019,3.04,1,237
1881801,Andrea s bohemian pied a terre,8292927,Christian,Brooklyn,Williamsburg,40.71394,-73.94193,Entire home/apt,175,2,111,23/06/2019,2.4,2,108
1881846,Gorgeous  BR Flex Loft w NYC views,586409,Ahmed,Manhattan,Midtown,40.75375,-73.96556,Private room,130,2,128,28/05/2019,1.88,1,294
1885385,Private  Spacious Garden Apartment,9522524,Nancy,Brooklyn,Canarsie,40.64448,-73.89222,Private room,38,5,72,16/03/2018,1.11,5,349
1885714,Spacious  Sunny   br in Midtown East with doorman,2673168,David,Brooklyn,Bushwick,40.70343,-73.91343,Private room,53,1,38,25/05/2019,0.55,1,312
1885826,Gorgeous   Br     block to Subway  min to NYC ,32704,LoftMidtownNYC,Manhattan,Hell's Kitchen,40.76296,-73.98641,Private room,125,4,108,23/06/2019,1.69,1,285
1886978,Large Sunny Room,9522524,Nancy,Brooklyn,Canarsie,40.64674,-73.89501,Private room,32,5,85,16/06/2019,1.25,5,155
1887291,Nice Bedroom in Central Bushwick ,9817733,Ana,Manhattan,Hell's Kitchen,40.75406,-73.99376,Entire home/apt,160,3,158,15/06/2019,2.33,1,188
1888006,quitissential brooklyn loft,9820942,Erica And Jorel,Brooklyn,Bushwick,40.70565,-73.92254,Private room,58,1,236,24/06/2019,3.45,3,350
1890851,Sunny   Budget Friendly,6321587,Bud,Brooklyn,Bedford-Stuyvesant,40.68166,-73.94325,Entire home/apt,149,2,20,09/06/2019,0.31,1,355
1891798,  Min  Union Sq  Manhattan with Private Entrance,3196987,Stephanie,Brooklyn,Bedford-Stuyvesant,40.69181,-73.95366,Entire home/apt,97,5,44,31/12/2018,1.5,1,66
1892319,Stylish Sunny  spacious luxury loft,3416555,Anya,Manhattan,Chelsea,40.74793,-74.00691,Private room,84,2,143,04/05/2019,2.13,1,311
1893225,Awesome Huge Studio   NYC Center,1297675,Helena,Brooklyn,Prospect Heights,40.68049,-73.97302,Entire home/apt,275,4,19,07/08/2018,0.28,2,205
1895196,Large Studio apartment,9847713,Ksenia,Manhattan,Upper East Side,40.76981,-73.95812,Entire home/apt,99,2,249,20/06/2019,3.63,1,172
1895457,Clinton Hill  BR in charming  BR,9848620,Kevin,Brooklyn,Greenpoint,40.72587,-73.94122,Entire home/apt,70,5,2,23/08/2016,0.06,1,26
1896296,The Spencer,7503643,Vida,Brooklyn,Greenpoint,40.72749,-73.94201,Entire home/apt,149,30,7,31/05/2019,0.11,52,340
1897001,Private BR in Chelsea  women or couples only ,9854533,Izzy,Manhattan,Midtown,40.75463,-73.97062,Entire home/apt,399,5,33,31/03/2018,0.49,1,36
1897447,Modern  spacious   BR    Bath   BK,9856784,Cristobal,Brooklyn,Gowanus,40.68374,-73.98558,Entire home/apt,145,3,266,02/07/2019,4.49,1,224
1899076,Greenpoint Studio w    cats,9820942,Erica And Jorel,Brooklyn,Bushwick,40.70505,-73.92281,Private room,59,1,238,12/05/2019,3.46,3,320
1900616,Modern Industrial  br Loft w City View,5097458,Nes,Brooklyn,Williamsburg,40.71863,-73.94575,Private room,70,3,30,07/11/2018,0.6,1,364
1900780,GIANT  Perfect for families  in the center of NYC,9870396,Damian,Manhattan,Gramercy,40.73892,-73.98922,Entire home/apt,249,4,26,03/01/2019,0.62,1,281
1901357,Large Garden Apartment,9872650,Patrick,Brooklyn,Flatbush,40.6406,-73.96195,Entire home/apt,70,4,26,19/05/2018,0.39,1,81
1903198,Charming one bedroom in brownstone,3158364,Devika,Queens,Sunnyside,40.73673,-73.92526,Private room,45,5,70,30/06/2019,2.23,4,250
1905865,  Sq Ft Loft in Flatiron ,2332618,Alison,Brooklyn,Williamsburg,40.70727,-73.95459,Entire home/apt,159,1,15,26/05/2019,0.22,2,194
1906804,Time Square in   minutes  Front room ,9820942,Erica And Jorel,Brooklyn,Bushwick,40.70561,-73.92515,Private room,55,1,227,14/06/2019,3.31,3,341
1906993,The heart of Manhattan   NYC,4358024,Jonathan,Manhattan,Lower East Side,40.72147,-73.98806,Private room,228,1,2,23/06/2019,0.22,2,365
1907058,Beautiful and spacious  bedroom in Williamsburg,9898029,Anthony,Brooklyn,East Flatbush,40.64913,-73.92525,Private room,67,5,17,23/09/2018,0.25,5,308
1910270,Lower East Side Penthouse Room w  Epic Views,9912620,Sunita,Brooklyn,Gowanus,40.68396,-73.98914,Entire home/apt,450,30,14,08/08/2018,0.21,1,1
1911333,PRIVATE ROOM   STARTING AT   PER NIGHT,9917136,Rani,Brooklyn,Bedford-Stuyvesant,40.67814,-73.92375,Private room,45,29,12,11/11/2018,0.18,3,337
1911641,Large Bedroom in the East Village,5032943,Michael,Manhattan,Midtown,40.75876,-73.96854,Entire home/apt,175,30,2,23/03/2015,0.04,1,342
1913864,Lovely Brooklyn Brownstone  one block from Subway,9745149,Idoline,Brooklyn,Crown Heights,40.67138,-73.96058,Private room,35,30,7,04/05/2019,0.15,2,318
1914231,A room with private bathroom,9709235,Ferris,Manhattan,Harlem,40.81056,-73.943,Entire home/apt,140,2,322,01/07/2019,4.71,1,258
1914381,Modern Midtown Apt  close to MoMA,9909455,Nicole,Manhattan,Harlem,40.82954,-73.94436,Private room,45,4,7,23/06/2019,2.26,1,32
1914461,Brooklyn apt  hip hood  with a view,9930219,Arlene,Manhattan,East Harlem,40.80029,-73.94294,Private room,90,3,7,27/02/2016,0.11,1,310
1914590,Cute Spacious Studio in Fort Greene,6194487,Rocio   James,Queens,Astoria,40.76425,-73.90489,Private room,79,1,108,30/05/2019,2.68,3,313
1914787,Bedroom for one,9509269,Carlos,Queens,Briarwood,40.71477,-73.82012,Private room,66,5,95,25/05/2019,1.39,2,301
1917629,Space  elegance  and comfort   Room,5453550,Christine   James,Brooklyn,Clinton Hill,40.69414,-73.96634,Entire home/apt,140,3,123,07/06/2019,1.8,3,244
1918693,Nice clean large Bedroom in Astoria,9947332,Lorelei   Alex,Brooklyn,Clinton Hill,40.68474,-73.9632,Private room,98,4,245,10/06/2019,3.61,1,247
1918903,Comfy  Spacious  Modern  Sweet Home,5243122,R,Brooklyn,Bedford-Stuyvesant,40.67963,-73.9375,Entire home/apt,140,3,156,25/04/2019,2.36,2,230
1919647,Urban Oasis in Chelsea,9951559,Evan,Manhattan,Lower East Side,40.72083,-73.98755,Entire home/apt,195,2,71,23/06/2019,1.04,1,222
1919766,Your home away from home in Comfort,9501531,Andre,Manhattan,Harlem,40.82438,-73.94332,Private room,60,1,245,07/07/2019,3.6,3,336
1921859,Private   BR APT  Free WIFI   JACUZZI,9959323,Lauren,Queens,Astoria,40.77453,-73.92833,Entire home/apt,130,4,17,06/05/2017,0.25,1,347
